step,timestamp
announce_received_service7296b6d6,4876
announce_received_service11a23ad5,4886
announce_received_service63c0c788,4901
announce_received_service8dfc6fb2,4913
announce_received_service3c1eae65,4925
announce_received_service465de66d,4939
announce_received_service67c9f943,4955
announce_received_serviceebe99ab3,4967
announce_received_service13c0d2a8,4978
announce_received_service5510feab,4989
announce_received_service13fb1148,5002
announce_received_servicef7edf515,5021
announce_received_servicec75f6295,5033
announce_received_service349cc299,5045
announce_received_servicefeebbb31,5057
announce_received_service7174e19e,5069
announce_received_service9ea58108,5081
announce_received_servicefc20052a,5092
announce_received_service9e8e03f7,5109
announce_received_serviced86d7a2b,5127
announce_received_service6a5acf13,5145
announce_received_service7b4dd823,5162
announce_received_servicebad1497f,5180
announce_received_service917053e8,5194
required_announces_received,5194
bid_offer_sent_service7296b6d6,5530
bid_offer_sent_service11a23ad5,5674
bid_offer_sent_service63c0c788,5775
bid_offer_sent_service8dfc6fb2,5868
bid_offer_sent_service3c1eae65,5995
bid_offer_sent_service465de66d,6106
bid_offer_sent_service67c9f943,6265
bid_offer_sent_serviceebe99ab3,6363
bid_offer_sent_service13c0d2a8,6471
bid_offer_sent_service5510feab,6588
bid_offer_sent_service13fb1148,6707
bid_offer_sent_servicef7edf515,6822
bid_offer_sent_servicec75f6295,6983
bid_offer_sent_service349cc299,7111
bid_offer_sent_servicefeebbb31,7233
bid_offer_sent_service7174e19e,7341
bid_offer_sent_service9ea58108,7457
bid_offer_sent_servicefc20052a,7571
bid_offer_sent_service9e8e03f7,7686
bid_offer_sent_serviced86d7a2b,7819
bid_offer_sent_service6a5acf13,7956
bid_offer_sent_service7b4dd823,8068
bid_offer_sent_servicebad1497f,8185
bid_offer_sent_service917053e8,8300
all_bid_offers_sent,8300
winner_received_service5510feab,14893
winner_received_service13fb1148,14911
winner_received_servicef7edf515,14926
winner_received_servicec75f6295,14938
winner_received_service349cc299,14950
winner_received_servicefeebbb31,14961
winner_received_service7174e19e,14972
winner_received_service9ea58108,14984
winner_received_servicefc20052a,15001
winner_received_service9e8e03f7,15021
winner_received_serviced86d7a2b,15032
winner_received_service6a5acf13,15043
winner_received_service7b4dd823,15056
winner_received_servicebad1497f,15072
winner_received_service917053e8,15088
winner_received_serviceebe99ab3,15367
winner_received_service11a23ad5,15384
winner_received_service8dfc6fb2,15408
winner_received_service63c0c788,15426
winner_received_service465de66d,15444
winner_received_service3c1eae65,15456
winner_received_service67c9f943,15466
winner_received_service13c0d2a8,15475
winner_received_service7296b6d6,15485
all_winners_received,15485
other_provider_choosen_service7296b6d6,15495
other_provider_choosen_service11a23ad5,15508
other_provider_choosen_service63c0c788,15519
other_provider_choosen_service8dfc6fb2,15530
other_provider_choosen_service3c1eae65,15543
other_provider_choosen_service465de66d,15561
other_provider_choosen_service67c9f943,15572
other_provider_choosen_serviceebe99ab3,15583
other_provider_choosen_service13c0d2a8,15594
other_provider_choosen_service5510feab,15605
other_provider_choosen_service13fb1148,15617
other_provider_choosen_servicef7edf515,15628
other_provider_choosen_servicec75f6295,15639
other_provider_choosen_service349cc299,15654
other_provider_choosen_servicefeebbb31,15667
other_provider_choosen_service7174e19e,15679
other_provider_choosen_service9ea58108,15690
other_provider_choosen_servicefc20052a,15701
other_provider_choosen_service9e8e03f7,15712
other_provider_choosen_serviced86d7a2b,15722
other_provider_choosen_service6a5acf13,15733
other_provider_choosen_service7b4dd823,15743
other_provider_choosen_servicebad1497f,15754
other_provider_choosen_service917053e8,15765
no_wins,15765
