step,timestamp
announce_received_service8812ae26,4516
announce_received_service821d4cdf,4528
announce_received_service45320f4b,4541
announce_received_service60fb3a19,4553
announce_received_servicef4045d31,4564
announce_received_service7629e379,4580
announce_received_service5b4f546a,4595
announce_received_servicef9061fd6,4608
announce_received_service97a33801,4629
announce_received_service3e982683,4640
announce_received_servicef543b5b8,4650
announce_received_servicec509ec31,4660
announce_received_service669c16fc,4675
announce_received_service4b6bf0a3,4695
announce_received_servicebec7b989,4715
announce_received_service3d0487b4,4729
announce_received_service1474a057,4743
announce_received_service065b343a,4756
announce_received_service8d930846,4768
announce_received_service0429afe3,4779
announce_received_service677f92f6,4789
announce_received_service660d3dcd,4800
announce_received_service68f80f5f,4811
announce_received_service128457d4,4823
required_announces_received,4823
bid_offer_sent_service8812ae26,5153
bid_offer_sent_service821d4cdf,5250
bid_offer_sent_service45320f4b,5360
bid_offer_sent_service60fb3a19,5511
bid_offer_sent_servicef4045d31,5626
bid_offer_sent_service7629e379,5748
bid_offer_sent_service5b4f546a,5851
bid_offer_sent_servicef9061fd6,5961
bid_offer_sent_service97a33801,6109
bid_offer_sent_service3e982683,6237
bid_offer_sent_servicef543b5b8,6372
bid_offer_sent_servicec509ec31,6487
bid_offer_sent_service669c16fc,6641
bid_offer_sent_service4b6bf0a3,6782
bid_offer_sent_servicebec7b989,6911
bid_offer_sent_service3d0487b4,7048
bid_offer_sent_service1474a057,7170
bid_offer_sent_service065b343a,7287
bid_offer_sent_service8d930846,7399
bid_offer_sent_service0429afe3,7563
bid_offer_sent_service677f92f6,7676
bid_offer_sent_service660d3dcd,7799
bid_offer_sent_service68f80f5f,7922
bid_offer_sent_service128457d4,8056
all_bid_offers_sent,8056
winner_received_service677f92f6,14668
winner_received_service660d3dcd,14679
winner_received_service68f80f5f,14690
winner_received_service128457d4,14704
winner_received_service60fb3a19,14967
winner_received_service45320f4b,14986
winner_received_service821d4cdf,15003
winner_received_service669c16fc,15017
winner_received_servicef9061fd6,15031
winner_received_service3e982683,15043
winner_received_service7629e379,15058
winner_received_servicef543b5b8,15075
winner_received_service97a33801,15092
winner_received_service0429afe3,15109
winner_received_servicef4045d31,15120
winner_received_service8d930846,15129
winner_received_servicec509ec31,15143
winner_received_service5b4f546a,15156
winner_received_service3d0487b4,15172
winner_received_service1474a057,15186
winner_received_service4b6bf0a3,15198
winner_received_service8812ae26,15212
winner_received_servicebec7b989,15222
winner_received_service065b343a,15233
all_winners_received,15233
other_provider_choosen_service8812ae26,15245
other_provider_choosen_service821d4cdf,15259
other_provider_choosen_service45320f4b,15274
other_provider_choosen_service60fb3a19,15293
other_provider_choosen_servicef4045d31,15308
other_provider_choosen_service7629e379,15321
other_provider_choosen_service5b4f546a,15333
other_provider_choosen_servicef9061fd6,15350
other_provider_choosen_service97a33801,15362
other_provider_choosen_service3e982683,15374
other_provider_choosen_servicef543b5b8,15391
other_provider_choosen_servicec509ec31,15402
other_provider_choosen_service669c16fc,15415
other_provider_choosen_service4b6bf0a3,15426
other_provider_choosen_servicebec7b989,15438
other_provider_choosen_service3d0487b4,15449
other_provider_choosen_service1474a057,15460
other_provider_choosen_service065b343a,15471
other_provider_choosen_service8d930846,15482
other_provider_choosen_service0429afe3,15494
other_provider_choosen_service677f92f6,15517
other_provider_choosen_service660d3dcd,15536
other_provider_choosen_service68f80f5f,15558
other_provider_choosen_service128457d4,15585
no_wins,15585
