step,timestamp
announce_received_serviceaeaeba33,1328
announce_received_service25f3f445,1336
announce_received_serviced31a7f0a,1344
announce_received_service149edfde,1352
announce_received_service8786ad48,1361
announce_received_service41ce0cd1,1369
announce_received_service2de9a795,1378
announce_received_service09536222,1387
required_announces_received,1387
bid_offer_sent_serviceaeaeba33,1690
bid_offer_sent_service25f3f445,1771
bid_offer_sent_serviced31a7f0a,1850
bid_offer_sent_service149edfde,1931
bid_offer_sent_service8786ad48,2005
bid_offer_sent_service41ce0cd1,2085
bid_offer_sent_service2de9a795,2165
bid_offer_sent_service09536222,2245
all_bid_offers_sent,2245
winner_received_service2de9a795,11353
winner_received_service149edfde,11361
winner_received_service8786ad48,11368
winner_received_serviced31a7f0a,11376
winner_received_service25f3f445,11383
winner_received_service09536222,11391
winner_received_serviceaeaeba33,11399
winner_received_service41ce0cd1,11407
all_winners_received,11407
other_provider_choosen_serviceaeaeba33,11415
other_provider_choosen_service25f3f445,11424
other_provider_choosen_serviced31a7f0a,11432
other_provider_choosen_service149edfde,11441
other_provider_choosen_service8786ad48,11451
other_provider_choosen_service41ce0cd1,11462
other_provider_choosen_service2de9a795,11473
other_provider_choosen_service09536222,11485
no_wins,11485
