step,timestamp
announce_received_service4ce9a29b,4389
announce_received_service2a8ae081,4402
announce_received_service7cd40546,4417
announce_received_service132b785c,4431
announce_received_serviceef8b60ff,4443
announce_received_servicebbd659c5,4456
announce_received_service0b58276a,4468
announce_received_service41b346bf,4481
required_announces_received,4481
bid_offer_sent_service4ce9a29b,4768
bid_offer_sent_service2a8ae081,4849
bid_offer_sent_service7cd40546,4941
bid_offer_sent_service132b785c,5028
bid_offer_sent_serviceef8b60ff,5142
bid_offer_sent_servicebbd659c5,5215
bid_offer_sent_service0b58276a,5289
bid_offer_sent_service41b346bf,5373
all_bid_offers_sent,5373
winner_received_service0b58276a,14455
winner_received_service132b785c,14471
winner_received_service4ce9a29b,14481
winner_received_serviceef8b60ff,14498
winner_received_service7cd40546,14512
winner_received_servicebbd659c5,14526
winner_received_service41b346bf,14538
winner_received_service2a8ae081,14548
all_winners_received,14548
deployment_start_service4ce9a29b,14560
deployment_finished_service4ce9a29b,15190
confirm_deployment_sent_service4ce9a29b,15244
deployment_start_service2a8ae081,15264
deployment_finished_service2a8ae081,15915
confirm_deployment_sent_service2a8ae081,15964
deployment_start_service7cd40546,15979
deployment_finished_service7cd40546,16661
confirm_deployment_sent_service7cd40546,16716
deployment_start_service132b785c,16730
deployment_finished_service132b785c,17356
confirm_deployment_sent_service132b785c,17427
deployment_start_serviceef8b60ff,17447
deployment_finished_serviceef8b60ff,18065
confirm_deployment_sent_serviceef8b60ff,18118
deployment_start_servicebbd659c5,18133
deployment_finished_servicebbd659c5,18805
confirm_deployment_sent_servicebbd659c5,18877
deployment_start_service0b58276a,18894
deployment_finished_service0b58276a,19600
confirm_deployment_sent_service0b58276a,19687
deployment_start_service41b346bf,19707
deployment_finished_service41b346bf,20342
confirm_deployment_sent_service41b346bf,20422
all_confirm_deployment_sent,20422
