step,timestamp
announce_received_service1757706942282,2975
announce_received_service1757706942745,2988
announce_received_service1757706942584,3000
announce_received_service1757706942706,3011
announce_received_service1757706942726,3023
announce_received_service1757706942732,3034
announce_received_service1757706942376,3045
announce_received_service1757706942997,3056
announce_received_service1757706942112,3067
announce_received_service1757706942725,3078
announce_received_service1757706942232,3089
announce_received_service1757706942636,3101
announce_received_service1757706942126,3115
announce_received_service1757706942306,3127
announce_received_service1757706942508,3140
announce_received_service1757707088635,148153
required_announces_received,148155
bid_offer_sent_service1757706942282,148297
bid_offer_sent_service1757706942745,148464
bid_offer_sent_service1757706942584,148664
bid_offer_sent_service1757706942706,148882
bid_offer_sent_service1757706942726,149109
bid_offer_sent_service1757706942732,149318
bid_offer_sent_service1757706942376,149532
bid_offer_sent_service1757706942997,149727
bid_offer_sent_service1757706942112,149928
bid_offer_sent_service1757706942725,150133
bid_offer_sent_service1757706942232,150353
bid_offer_sent_service1757706942636,150562
bid_offer_sent_service1757706942126,150749
bid_offer_sent_service1757706942306,150934
bid_offer_sent_service1757706942508,151179
bid_offer_sent_service1757707088635,151366
all_bid_offers_sent,151366
winner_received_service1757706942725,158343
winner_received_service1757706942584,158377
winner_received_service1757706942745,158404
winner_received_service1757706942726,158424
winner_received_service1757706942732,158447
winner_received_service1757706942282,158481
winner_received_service1757706942376,158515
winner_received_service1757706942706,158547
winner_received_service1757706942636,158584
winner_received_service1757706942112,158603
winner_received_service1757707088635,158627
winner_received_service1757706942232,158651
winner_received_service1757706942306,158671
winner_received_service1757706942508,158701
winner_received_service1757706942126,158719
winner_received_service1757706942997,158743
all_winners_received,158743
other_provider_choosen_service1757706942282,158763
other_provider_choosen_service1757706942745,158788
other_provider_choosen_service1757706942584,158811
other_provider_choosen_service1757706942706,158852
other_provider_choosen_service1757706942726,158868
other_provider_choosen_service1757706942732,158881
other_provider_choosen_service1757706942376,158894
other_provider_choosen_service1757706942997,158905
other_provider_choosen_service1757706942112,158916
other_provider_choosen_service1757706942725,158926
other_provider_choosen_service1757706942232,158939
other_provider_choosen_service1757706942636,158953
other_provider_choosen_service1757706942126,158964
other_provider_choosen_service1757706942306,158977
other_provider_choosen_service1757706942508,158989
other_provider_choosen_service1757707088635,159001
no_wins,159001
