step,timestamp
announce_received_service1757706942282,2992
announce_received_service1757706942745,3003
announce_received_service1757706942584,3019
announce_received_service1757706942706,3033
announce_received_service1757706942726,3045
announce_received_service1757706942732,3057
announce_received_service1757706942376,3069
announce_received_service1757706942997,3081
announce_received_service1757706942112,3094
announce_received_service1757706942725,3106
announce_received_service1757706942232,3118
announce_received_service1757706942636,3142
announce_received_service1757706942126,3157
announce_received_service1757706942306,3171
announce_received_service1757706942508,3184
announce_received_service1757707088635,148131
required_announces_received,148133
bid_offer_sent_service1757706942282,148292
bid_offer_sent_service1757706942745,148444
bid_offer_sent_service1757706942584,148593
bid_offer_sent_service1757706942706,148805
bid_offer_sent_service1757706942726,149086
bid_offer_sent_service1757706942732,149297
bid_offer_sent_service1757706942376,149474
bid_offer_sent_service1757706942997,149652
bid_offer_sent_service1757706942112,149832
bid_offer_sent_service1757706942725,149968
bid_offer_sent_service1757706942232,150145
bid_offer_sent_service1757706942636,150324
bid_offer_sent_service1757706942126,150478
bid_offer_sent_service1757706942306,150644
bid_offer_sent_service1757706942508,150838
bid_offer_sent_service1757707088635,151061
all_bid_offers_sent,151062
winner_received_service1757706942725,158260
winner_received_service1757706942584,158302
winner_received_service1757706942745,158341
winner_received_service1757706942726,158367
winner_received_service1757706942732,158392
winner_received_service1757706942282,158422
winner_received_service1757706942376,158445
winner_received_service1757706942706,158474
winner_received_service1757706942636,158505
winner_received_service1757706942112,158531
winner_received_service1757707088635,158563
winner_received_service1757706942232,158587
winner_received_service1757706942306,158608
winner_received_service1757706942508,158631
winner_received_service1757706942126,158652
winner_received_service1757706942997,158679
all_winners_received,158679
other_provider_choosen_service1757706942282,158704
other_provider_choosen_service1757706942745,158727
other_provider_choosen_service1757706942584,158753
other_provider_choosen_service1757706942706,158773
other_provider_choosen_service1757706942726,158792
other_provider_choosen_service1757706942732,158821
other_provider_choosen_service1757706942376,158850
other_provider_choosen_service1757706942997,158881
other_provider_choosen_service1757706942112,158911
other_provider_choosen_service1757706942725,158941
other_provider_choosen_service1757706942232,158977
other_provider_choosen_service1757706942636,159015
other_provider_choosen_service1757706942126,159034
other_provider_choosen_service1757706942306,159064
other_provider_choosen_service1757706942508,159107
other_provider_choosen_service1757707088635,159132
no_wins,159132
