step,timestamp
announce_received_service1757706774582,5190
announce_received_service1757706774792,5202
announce_received_service1757706774380,5216
announce_received_service1757706774179,5228
announce_received_service1757706774796,5240
announce_received_service1757706774504,5251
announce_received_service1757706775295,5270
announce_received_service1757706774992,5285
announce_received_service1757706774543,5297
announce_received_service1757706774738,5308
announce_received_service1757706774989,5320
announce_received_service1757706774604,5330
announce_received_service1757706774487,5340
announce_received_service1757706774668,5351
announce_received_service1757706775118,5362
announce_received_service1757706774455,5375
required_announces_received,5376
bid_offer_sent_service1757706774582,5450
bid_offer_sent_service1757706774792,5531
bid_offer_sent_service1757706774380,5617
bid_offer_sent_service1757706774179,5736
bid_offer_sent_service1757706774796,5815
bid_offer_sent_service1757706774504,5879
bid_offer_sent_service1757706775295,5969
bid_offer_sent_service1757706774992,6056
bid_offer_sent_service1757706774543,6145
bid_offer_sent_service1757706774738,6276
bid_offer_sent_service1757706774989,6360
bid_offer_sent_service1757706774604,6445
bid_offer_sent_service1757706774487,6541
bid_offer_sent_service1757706774668,6639
bid_offer_sent_service1757706775118,6760
bid_offer_sent_service1757706774455,6833
all_bid_offers_sent,6833
winner_received_service1757706774604,15214
winner_received_service1757706774380,15224
winner_received_service1757706774792,15236
winner_received_service1757706774179,15246
winner_received_service1757706774796,15257
winner_received_service1757706774504,15268
winner_received_service1757706774989,15278
winner_received_service1757706774992,15287
winner_received_service1757706774543,15297
winner_received_service1757706774455,15309
winner_received_service1757706774738,15319
winner_received_service1757706775295,15329
winner_received_service1757706774668,15339
winner_received_service1757706775118,15349
winner_received_service1757706774582,15358
winner_received_service1757706774487,15368
all_winners_received,15368
deployment_start_service1757706774582,15380
deployment_finished_service1757706774582,17453
confirm_deployment_sent_service1757706774582,17508
deployment_start_service1757706774792,17523
deployment_finished_service1757706774792,19296
confirm_deployment_sent_service1757706774792,19353
deployment_start_service1757706774380,19369
deployment_finished_service1757706774380,22489
confirm_deployment_sent_service1757706774380,22540
deployment_start_service1757706774179,22555
deployment_finished_service1757706774179,24259
confirm_deployment_sent_service1757706774179,24311
deployment_start_service1757706774796,24326
deployment_finished_service1757706774796,26454
confirm_deployment_sent_service1757706774796,26520
deployment_start_service1757706774504,26538
deployment_finished_service1757706774504,28394
confirm_deployment_sent_service1757706774504,28443
deployment_start_service1757706775295,28461
deployment_finished_service1757706775295,30433
confirm_deployment_sent_service1757706775295,30490
deployment_start_service1757706774992,30508
deployment_finished_service1757706774992,32380
confirm_deployment_sent_service1757706774992,32433
deployment_start_service1757706774543,32451
deployment_finished_service1757706774543,34086
confirm_deployment_sent_service1757706774543,34138
deployment_start_service1757706774738,34158
deployment_finished_service1757706774738,36244
confirm_deployment_sent_service1757706774738,36301
deployment_start_service1757706774989,36323
deployment_finished_service1757706774989,38161
confirm_deployment_sent_service1757706774989,38213
deployment_start_service1757706774604,38230
deployment_finished_service1757706774604,40246
confirm_deployment_sent_service1757706774604,40308
deployment_start_service1757706774487,40326
deployment_finished_service1757706774487,42292
confirm_deployment_sent_service1757706774487,42352
deployment_start_service1757706774668,42370
deployment_finished_service1757706774668,44516
confirm_deployment_sent_service1757706774668,44569
deployment_start_service1757706775118,44589
deployment_finished_service1757706775118,46745
confirm_deployment_sent_service1757706775118,46820
deployment_start_service1757706774455,46842
deployment_finished_service1757706774455,48686
confirm_deployment_sent_service1757706774455,48735
all_confirm_deployment_sent,48735
