step,timestamp
announce_received_service1757704834558,1080
announce_received_service1757704834461,1092
announce_received_service1757704834574,1104
announce_received_service1757704834562,1115
announce_received_service1757704834788,1126
announce_received_service1757704834947,1138
announce_received_service1757704834778,1149
announce_received_service1757704834443,1160
announce_received_service1757704834303,1172
announce_received_service1757704834255,1185
announce_received_service1757704834967,1196
announce_received_service1757704834115,1207
announce_received_service1757704834477,1219
announce_received_service1757704834889,1232
announce_received_service1757704834385,1243
announce_received_service1757704834760,1255
required_announces_received,1256
bid_offer_sent_service1757704834558,1342
bid_offer_sent_service1757704834461,1448
bid_offer_sent_service1757704834574,1555
bid_offer_sent_service1757704834562,1653
bid_offer_sent_service1757704834788,1747
bid_offer_sent_service1757704834947,1894
bid_offer_sent_service1757704834778,2002
bid_offer_sent_service1757704834443,2081
bid_offer_sent_service1757704834303,2170
bid_offer_sent_service1757704834255,2258
bid_offer_sent_service1757704834967,2344
bid_offer_sent_service1757704834115,2433
bid_offer_sent_service1757704834477,2523
bid_offer_sent_service1757704834889,2607
bid_offer_sent_service1757704834385,2688
bid_offer_sent_service1757704834760,2804
all_bid_offers_sent,2805
winner_received_service1757704834303,11075
winner_received_service1757704834461,11088
winner_received_service1757704834562,11100
winner_received_service1757704834574,11111
winner_received_service1757704834947,11123
winner_received_service1757704834788,11134
winner_received_service1757704834778,11145
winner_received_service1757704834255,11155
winner_received_service1757704834967,11167
winner_received_service1757704834889,11183
winner_received_service1757704834760,11198
winner_received_service1757704834558,11211
winner_received_service1757704834443,11221
winner_received_service1757704834115,11232
winner_received_service1757704834477,11242
winner_received_service1757704834385,11252
all_winners_received,11252
deployment_start_service1757704834558,11268
deployment_finished_service1757704834558,13164
confirm_deployment_sent_service1757704834558,13208
deployment_start_service1757704834461,13220
deployment_finished_service1757704834461,15064
confirm_deployment_sent_service1757704834461,15148
deployment_start_service1757704834574,15161
deployment_finished_service1757704834574,17282
confirm_deployment_sent_service1757704834574,17325
deployment_start_service1757704834562,17337
deployment_finished_service1757704834562,18933
confirm_deployment_sent_service1757704834562,18977
deployment_start_service1757704834788,18992
deployment_finished_service1757704834788,20697
confirm_deployment_sent_service1757704834788,20752
deployment_start_service1757704834947,20766
deployment_finished_service1757704834947,23026
confirm_deployment_sent_service1757704834947,23075
deployment_start_service1757704834778,23092
deployment_finished_service1757704834778,24754
confirm_deployment_sent_service1757704834778,24858
deployment_start_service1757704834443,24874
deployment_finished_service1757704834443,26500
confirm_deployment_sent_service1757704834443,26550
deployment_start_service1757704834303,26567
deployment_finished_service1757704834303,28454
confirm_deployment_sent_service1757704834303,28497
deployment_start_service1757704834255,28512
deployment_finished_service1757704834255,30552
confirm_deployment_sent_service1757704834255,30604
deployment_start_service1757704834967,30623
deployment_finished_service1757704834967,32396
confirm_deployment_sent_service1757704834967,32445
deployment_start_service1757704834115,32458
deployment_finished_service1757704834115,34479
confirm_deployment_sent_service1757704834115,34522
deployment_start_service1757704834477,34537
deployment_finished_service1757704834477,36489
confirm_deployment_sent_service1757704834477,36546
deployment_start_service1757704834889,36562
deployment_finished_service1757704834889,38544
confirm_deployment_sent_service1757704834889,38601
deployment_start_service1757704834385,38615
deployment_finished_service1757704834385,40400
confirm_deployment_sent_service1757704834385,40452
deployment_start_service1757704834760,40465
deployment_finished_service1757704834760,43452
confirm_deployment_sent_service1757704834760,43503
all_confirm_deployment_sent,43503
