step,timestamp
announce_received_service1757704960636,5513
announce_received_service1757704960482,5531
announce_received_service1757704960524,5549
announce_received_service1757704960703,5566
announce_received_service1757704960254,5580
announce_received_service1757704960137,5593
announce_received_service1757704960813,5604
announce_received_service1757704960294,5616
announce_received_service1757704960796,5627
announce_received_service1757704960588,5639
announce_received_service1757704960255,5650
announce_received_service1757704960515,5661
announce_received_service1757704960170,5672
announce_received_service1757704960128,5685
announce_received_service1757704960724,5697
announce_received_service1757704960486,5710
required_announces_received,5710
bid_offer_sent_service1757704960636,5778
bid_offer_sent_service1757704960482,5862
bid_offer_sent_service1757704960524,6002
bid_offer_sent_service1757704960703,6089
bid_offer_sent_service1757704960254,6157
bid_offer_sent_service1757704960137,6230
bid_offer_sent_service1757704960813,6323
bid_offer_sent_service1757704960294,6401
bid_offer_sent_service1757704960796,6479
bid_offer_sent_service1757704960588,6579
bid_offer_sent_service1757704960255,6658
bid_offer_sent_service1757704960515,6746
bid_offer_sent_service1757704960170,6826
bid_offer_sent_service1757704960128,6937
bid_offer_sent_service1757704960724,7025
bid_offer_sent_service1757704960486,7117
all_bid_offers_sent,7118
winner_received_service1757704960524,14824
winner_received_service1757704960482,14834
winner_received_service1757704960636,14844
winner_received_service1757704960588,14854
winner_received_service1757704960703,14864
winner_received_service1757704960128,14874
winner_received_service1757704960813,14885
winner_received_service1757704960796,14895
winner_received_service1757704960254,14921
winner_received_service1757704960137,14940
winner_received_service1757704960294,14958
winner_received_service1757704960255,14968
winner_received_service1757704960515,14977
winner_received_service1757704960724,14987
winner_received_service1757704960486,14996
winner_received_service1757704960170,15006
all_winners_received,15006
other_provider_choosen_service1757704960636,15017
other_provider_choosen_service1757704960482,15030
other_provider_choosen_service1757704960524,15044
other_provider_choosen_service1757704960703,15055
other_provider_choosen_service1757704960254,15066
other_provider_choosen_service1757704960137,15077
other_provider_choosen_service1757704960813,15088
other_provider_choosen_service1757704960294,15100
other_provider_choosen_service1757704960796,15112
other_provider_choosen_service1757704960588,15126
other_provider_choosen_service1757704960255,15138
other_provider_choosen_service1757704960515,15149
other_provider_choosen_service1757704960170,15162
other_provider_choosen_service1757704960128,15175
other_provider_choosen_service1757704960724,15188
other_provider_choosen_service1757704960486,15201
no_wins,15201
