step,timestamp
announce_received_service1757704834558,1066
announce_received_service1757704834461,1080
announce_received_service1757704834574,1096
announce_received_service1757704834562,1110
announce_received_service1757704834788,1124
announce_received_service1757704834947,1138
announce_received_service1757704834778,1150
announce_received_service1757704834443,1163
announce_received_service1757704834303,1175
announce_received_service1757704834255,1187
announce_received_service1757704834967,1198
announce_received_service1757704834115,1210
announce_received_service1757704834477,1222
announce_received_service1757704834889,1234
announce_received_service1757704834385,1246
announce_received_service1757704834760,1258
required_announces_received,1258
bid_offer_sent_service1757704834558,1358
bid_offer_sent_service1757704834461,1457
bid_offer_sent_service1757704834574,1548
bid_offer_sent_service1757704834562,1630
bid_offer_sent_service1757704834788,1765
bid_offer_sent_service1757704834947,1863
bid_offer_sent_service1757704834778,1956
bid_offer_sent_service1757704834443,2059
bid_offer_sent_service1757704834303,2165
bid_offer_sent_service1757704834255,2280
bid_offer_sent_service1757704834967,2357
bid_offer_sent_service1757704834115,2423
bid_offer_sent_service1757704834477,2512
bid_offer_sent_service1757704834889,2598
bid_offer_sent_service1757704834385,2689
bid_offer_sent_service1757704834760,2812
all_bid_offers_sent,2812
winner_received_service1757704834303,11074
winner_received_service1757704834461,11086
winner_received_service1757704834562,11097
winner_received_service1757704834574,11108
winner_received_service1757704834947,11118
winner_received_service1757704834788,11128
winner_received_service1757704834778,11139
winner_received_service1757704834255,11149
winner_received_service1757704834967,11160
winner_received_service1757704834889,11171
winner_received_service1757704834760,11184
winner_received_service1757704834558,11195
winner_received_service1757704834443,11205
winner_received_service1757704834115,11216
winner_received_service1757704834477,11226
winner_received_service1757704834385,11237
all_winners_received,11237
other_provider_choosen_service1757704834558,11248
other_provider_choosen_service1757704834461,11260
other_provider_choosen_service1757704834574,11274
other_provider_choosen_service1757704834562,11286
other_provider_choosen_service1757704834788,11300
other_provider_choosen_service1757704834947,11313
other_provider_choosen_service1757704834778,11325
other_provider_choosen_service1757704834443,11337
other_provider_choosen_service1757704834303,11352
other_provider_choosen_service1757704834255,11366
other_provider_choosen_service1757704834967,11378
other_provider_choosen_service1757704834115,11389
other_provider_choosen_service1757704834477,11401
other_provider_choosen_service1757704834889,11418
other_provider_choosen_service1757704834385,11433
other_provider_choosen_service1757704834760,11444
no_wins,11444
