step,timestamp
announce_received_service1757705859789,1161
announce_received_service1757705859991,1185
announce_received_service1757705859364,1205
announce_received_service1757705859512,1223
announce_received_service1757705859833,1236
announce_received_service1757705859391,1248
announce_received_service1757705859443,1261
announce_received_service1757705859251,1279
announce_received_service1757705859378,1297
announce_received_service1757705859597,1314
announce_received_service1757705859404,1331
announce_received_service1757705859903,1352
announce_received_service1757705859964,1371
announce_received_service1757705859915,1386
announce_received_service1757705859300,1405
announce_received_service1757705859840,1422
required_announces_received,1422
bid_offer_sent_service1757705859789,1527
bid_offer_sent_service1757705859991,1653
bid_offer_sent_service1757705859364,1760
bid_offer_sent_service1757705859512,1843
bid_offer_sent_service1757705859833,1932
bid_offer_sent_service1757705859391,2023
bid_offer_sent_service1757705859443,2143
bid_offer_sent_service1757705859251,2242
bid_offer_sent_service1757705859378,2326
bid_offer_sent_service1757705859597,2438
bid_offer_sent_service1757705859404,2534
bid_offer_sent_service1757705859903,2624
bid_offer_sent_service1757705859964,2716
bid_offer_sent_service1757705859915,2827
bid_offer_sent_service1757705859300,2926
bid_offer_sent_service1757705859840,3004
all_bid_offers_sent,3005
winner_received_service1757705859251,11153
winner_received_service1757705859991,11163
winner_received_service1757705859512,11173
winner_received_service1757705859364,11182
winner_received_service1757705859789,11190
winner_received_service1757705859833,11200
winner_received_service1757705859443,11210
winner_received_service1757705859300,11220
winner_received_service1757705859378,11230
winner_received_service1757705859404,11239
winner_received_service1757705859840,11248
winner_received_service1757705859903,11257
winner_received_service1757705859391,11265
winner_received_service1757705859964,11274
winner_received_service1757705859597,11283
winner_received_service1757705859915,11291
all_winners_received,11291
other_provider_choosen_service1757705859789,11301
other_provider_choosen_service1757705859991,11311
deployment_start_service1757705859364,11322
deployment_finished_service1757705859364,14206
confirm_deployment_sent_service1757705859364,14273
other_provider_choosen_service1757705859512,14288
other_provider_choosen_service1757705859833,14299
other_provider_choosen_service1757705859391,14310
other_provider_choosen_service1757705859443,14332
other_provider_choosen_service1757705859251,14346
other_provider_choosen_service1757705859378,14368
other_provider_choosen_service1757705859597,14379
other_provider_choosen_service1757705859404,14390
other_provider_choosen_service1757705859903,14401
other_provider_choosen_service1757705859964,14414
other_provider_choosen_service1757705859915,14427
other_provider_choosen_service1757705859300,14437
other_provider_choosen_service1757705859840,14454
all_confirm_deployment_sent,14454
