step,timestamp
announce_received_service1757705600225,4919
announce_received_service1757705600453,4929
announce_received_service1757705600893,4941
announce_received_service1757705600191,4951
announce_received_service1757705600923,4964
announce_received_service1757705600913,4974
announce_received_service1757705600250,4985
announce_received_service1757705600567,4997
announce_received_service1757705600617,5007
announce_received_service1757705600296,5016
announce_received_service1757705600500,5026
announce_received_service1757705600989,5036
announce_received_service1757705600978,5046
announce_received_service1757705600826,5056
announce_received_service1757705600594,5066
announce_received_service1757705600722,5076
required_announces_received,5077
bid_offer_sent_service1757705600225,5135
bid_offer_sent_service1757705600453,5202
bid_offer_sent_service1757705600893,5273
bid_offer_sent_service1757705600191,5370
bid_offer_sent_service1757705600923,5444
bid_offer_sent_service1757705600913,5525
bid_offer_sent_service1757705600250,5596
bid_offer_sent_service1757705600567,5676
bid_offer_sent_service1757705600617,5764
bid_offer_sent_service1757705600296,5852
bid_offer_sent_service1757705600500,5951
bid_offer_sent_service1757705600989,6061
bid_offer_sent_service1757705600978,6148
bid_offer_sent_service1757705600826,6227
bid_offer_sent_service1757705600594,6315
bid_offer_sent_service1757705600722,6423
all_bid_offers_sent,6424
winner_received_service1757705600978,14370
winner_received_service1757705600453,14387
winner_received_service1757705600893,14396
winner_received_service1757705600225,14405
winner_received_service1757705600923,14415
winner_received_service1757705600913,14425
winner_received_service1757705600617,14434
winner_received_service1757705600989,14447
winner_received_service1757705600191,14456
winner_received_service1757705600567,14468
winner_received_service1757705600250,14477
winner_received_service1757705600296,14485
winner_received_service1757705600594,14495
winner_received_service1757705600826,14507
winner_received_service1757705600722,14516
winner_received_service1757705600500,14525
all_winners_received,14525
other_provider_choosen_service1757705600225,14536
other_provider_choosen_service1757705600453,14547
other_provider_choosen_service1757705600893,14558
other_provider_choosen_service1757705600191,14568
other_provider_choosen_service1757705600923,14579
other_provider_choosen_service1757705600913,14589
other_provider_choosen_service1757705600250,14599
other_provider_choosen_service1757705600567,14609
other_provider_choosen_service1757705600617,14620
other_provider_choosen_service1757705600296,14648
other_provider_choosen_service1757705600500,14668
other_provider_choosen_service1757705600989,14684
other_provider_choosen_service1757705600978,14695
other_provider_choosen_service1757705600826,14705
other_provider_choosen_service1757705600594,14716
other_provider_choosen_service1757705600722,14726
no_wins,14726
