step,timestamp
announce_received_service3a23f96c,4699
announce_received_service1d1f48b9,4712
announce_received_serviceb6da6330,4728
announce_received_service1ce04e94,4743
announce_received_service0e27f893,4756
announce_received_servicec31545b3,4773
announce_received_service371157ac,4788
announce_received_service28fa169a,4802
announce_received_service4cdbf333,4814
announce_received_serviceafa91c53,4825
announce_received_serviceb2fdd8f0,4836
announce_received_service5036b895,4859
announce_received_servicec16b7ce8,4885
announce_received_service25e9d271,4901
announce_received_service9a0307c4,4918
announce_received_serviceb0087a42,4932
announce_received_service6b6f917c,4951
announce_received_service5525d232,4967
announce_received_servicef4824ced,4985
announce_received_service08cb7494,5001
announce_received_service02f84335,5014
announce_received_serviceeaf1690f,5027
announce_received_service142cadc5,5039
announce_received_service2807cbe9,5052
required_announces_received,5053
bid_offer_sent_service3a23f96c,5410
bid_offer_sent_service1d1f48b9,5543
bid_offer_sent_serviceb6da6330,5672
bid_offer_sent_service1ce04e94,5838
bid_offer_sent_service0e27f893,5951
bid_offer_sent_servicec31545b3,6073
bid_offer_sent_service371157ac,6209
bid_offer_sent_service28fa169a,6370
bid_offer_sent_service4cdbf333,6487
bid_offer_sent_serviceafa91c53,6589
bid_offer_sent_serviceb2fdd8f0,6717
bid_offer_sent_service5036b895,6849
bid_offer_sent_servicec16b7ce8,6959
bid_offer_sent_service25e9d271,7050
bid_offer_sent_service9a0307c4,7165
bid_offer_sent_serviceb0087a42,7268
bid_offer_sent_service6b6f917c,7374
bid_offer_sent_service5525d232,7487
bid_offer_sent_servicef4824ced,7590
bid_offer_sent_service08cb7494,7712
bid_offer_sent_service02f84335,7851
bid_offer_sent_serviceeaf1690f,7954
bid_offer_sent_service142cadc5,8052
bid_offer_sent_service2807cbe9,8161
all_bid_offers_sent,8161
winner_received_servicec31545b3,14612
winner_received_service3a23f96c,14626
winner_received_serviceb6da6330,14639
winner_received_service1d1f48b9,14662
winner_received_servicec16b7ce8,14678
winner_received_servicef4824ced,14689
winner_received_serviceb0087a42,14701
winner_received_service5036b895,14712
winner_received_service6b6f917c,14724
winner_received_service25e9d271,14737
winner_received_service371157ac,14749
winner_received_service1ce04e94,14761
winner_received_service0e27f893,14772
winner_received_service4cdbf333,14782
winner_received_serviceafa91c53,14792
winner_received_service02f84335,14803
winner_received_service08cb7494,14823
winner_received_service9a0307c4,14835
winner_received_serviceb2fdd8f0,14848
winner_received_service5525d232,14859
winner_received_service142cadc5,14870
winner_received_serviceeaf1690f,14881
winner_received_service2807cbe9,14892
winner_received_service28fa169a,14908
all_winners_received,14908
other_provider_choosen_service3a23f96c,14930
other_provider_choosen_service1d1f48b9,14957
other_provider_choosen_serviceb6da6330,14984
other_provider_choosen_service1ce04e94,15000
other_provider_choosen_service0e27f893,15017
other_provider_choosen_servicec31545b3,15034
other_provider_choosen_service371157ac,15057
other_provider_choosen_service28fa169a,15079
other_provider_choosen_service4cdbf333,15101
other_provider_choosen_serviceafa91c53,15123
other_provider_choosen_serviceb2fdd8f0,15144
other_provider_choosen_service5036b895,15165
other_provider_choosen_servicec16b7ce8,15184
other_provider_choosen_service25e9d271,15210
other_provider_choosen_service9a0307c4,15225
other_provider_choosen_serviceb0087a42,15247
other_provider_choosen_service6b6f917c,15268
other_provider_choosen_service5525d232,15291
other_provider_choosen_servicef4824ced,15309
other_provider_choosen_service08cb7494,15323
other_provider_choosen_service02f84335,15341
other_provider_choosen_serviceeaf1690f,15354
other_provider_choosen_service142cadc5,15367
other_provider_choosen_service2807cbe9,15380
no_wins,15380
