step,timestamp
announce_received_service1ec7e6ca,1336
announce_received_service8e938146,1349
announce_received_servicecd03a6d3,1363
announce_received_service8a544d41,1377
announce_received_servicee219625b,1391
announce_received_servicebe9c0a82,1414
announce_received_servicec86eda80,1433
announce_received_service4bb892c4,1449
announce_received_service3710f8f7,1462
announce_received_service982e3a9c,1488
announce_received_servicef236902b,1501
announce_received_service0d26b5c0,1512
announce_received_servicedd231f9a,1524
announce_received_serviceca24c757,1535
announce_received_service55f8f173,1547
announce_received_servicec0dd6a53,1556
announce_received_serviceaea413d8,1566
announce_received_servicec35f22c6,1576
announce_received_serviced3017e18,1586
announce_received_servicef6de8ed4,1596
announce_received_service1f0b3928,1606
announce_received_service6af162b1,1615
announce_received_servicea0bb9ca1,1626
announce_received_serviced1eaa6df,1649
required_announces_received,1649
bid_offer_sent_service1ec7e6ca,1955
bid_offer_sent_service8e938146,2053
bid_offer_sent_servicecd03a6d3,2170
bid_offer_sent_service8a544d41,2280
bid_offer_sent_servicee219625b,2412
bid_offer_sent_servicebe9c0a82,2543
bid_offer_sent_servicec86eda80,2669
bid_offer_sent_service4bb892c4,2799
bid_offer_sent_service3710f8f7,2918
bid_offer_sent_service982e3a9c,3046
bid_offer_sent_servicef236902b,3174
bid_offer_sent_service0d26b5c0,3294
bid_offer_sent_servicedd231f9a,3423
bid_offer_sent_serviceca24c757,3532
bid_offer_sent_service55f8f173,3667
bid_offer_sent_servicec0dd6a53,3785
bid_offer_sent_serviceaea413d8,3892
bid_offer_sent_servicec35f22c6,4001
bid_offer_sent_serviced3017e18,4117
bid_offer_sent_servicef6de8ed4,4243
bid_offer_sent_service1f0b3928,4351
bid_offer_sent_service6af162b1,4448
bid_offer_sent_servicea0bb9ca1,4552
bid_offer_sent_serviced1eaa6df,4649
all_bid_offers_sent,4649
winner_received_service982e3a9c,11006
winner_received_servicef236902b,11026
winner_received_service0d26b5c0,11045
winner_received_servicedd231f9a,11058
winner_received_serviceca24c757,11069
winner_received_service55f8f173,11080
winner_received_servicec0dd6a53,11090
winner_received_serviceaea413d8,11101
winner_received_servicec35f22c6,11112
winner_received_serviced3017e18,11125
winner_received_servicef6de8ed4,11147
winner_received_service1f0b3928,11167
winner_received_service6af162b1,11190
winner_received_servicea0bb9ca1,11214
winner_received_serviced1eaa6df,11238
winner_received_service8e938146,11504
winner_received_servicecd03a6d3,11516
winner_received_service1ec7e6ca,11526
winner_received_service3710f8f7,11545
winner_received_servicec86eda80,11559
winner_received_service4bb892c4,11573
winner_received_service8a544d41,11584
winner_received_servicebe9c0a82,11594
winner_received_servicee219625b,11606
all_winners_received,11606
other_provider_choosen_service1ec7e6ca,11620
other_provider_choosen_service8e938146,11634
other_provider_choosen_servicecd03a6d3,11647
other_provider_choosen_service8a544d41,11660
other_provider_choosen_servicee219625b,11672
other_provider_choosen_servicebe9c0a82,11689
other_provider_choosen_servicec86eda80,11701
other_provider_choosen_service4bb892c4,11715
other_provider_choosen_service3710f8f7,11728
other_provider_choosen_service982e3a9c,11756
other_provider_choosen_servicef236902b,11770
other_provider_choosen_service0d26b5c0,11786
other_provider_choosen_servicedd231f9a,11800
other_provider_choosen_serviceca24c757,11812
other_provider_choosen_service55f8f173,11824
other_provider_choosen_servicec0dd6a53,11841
other_provider_choosen_serviceaea413d8,11855
other_provider_choosen_servicec35f22c6,11868
other_provider_choosen_serviced3017e18,11881
other_provider_choosen_servicef6de8ed4,11894
other_provider_choosen_service1f0b3928,11907
other_provider_choosen_service6af162b1,11918
other_provider_choosen_servicea0bb9ca1,11933
other_provider_choosen_serviced1eaa6df,11944
no_wins,11944
