step,timestamp
announce_received_service1757577316503,5004
announce_received_service1757577316982,5017
announce_received_service1757577316745,5027
required_announces_received,5027
bid_offer_sent_service1757577316503,5088
bid_offer_sent_service1757577316982,5150
bid_offer_sent_service1757577316745,5221
all_bid_offers_sent,5221
winner_received_service1757577316745,15005
winner_received_service1757577316503,15005
winner_received_service1757577316982,15005
all_winners_received,15005
deployment_start_service1757577316503,15027
deployment_finished_service1757577316503,15692
confirm_deployment_sent_service1757577316503,15749
deployment_start_service1757577316982,15769
deployment_finished_service1757577316982,16409
confirm_deployment_sent_service1757577316982,16460
deployment_start_service1757577316745,16473
deployment_finished_service1757577316745,17114
confirm_deployment_sent_service1757577316745,17168
all_confirm_deployment_sent,17168
