step,timestamp
announce_received_service1757577387779,3946
announce_received_service1757577387688,3957
announce_received_service1757577387118,3967
required_announces_received,3967
bid_offer_sent_service1757577387779,4022
bid_offer_sent_service1757577387688,4078
bid_offer_sent_service1757577387118,4131
all_bid_offers_sent,4131
winner_received_service1757577387118,13933
winner_received_service1757577387779,13933
winner_received_service1757577387688,13933
all_winners_received,13933
deployment_start_service1757577387779,13952
deployment_finished_service1757577387779,14545
confirm_deployment_sent_service1757577387779,14593
deployment_start_service1757577387688,14604
deployment_finished_service1757577387688,15236
confirm_deployment_sent_service1757577387688,15284
deployment_start_service1757577387118,15295
deployment_finished_service1757577387118,15956
confirm_deployment_sent_service1757577387118,16020
all_confirm_deployment_sent,16020
