step,timestamp
service_announced,0
admission_resp_provider_1,65
admission_resp_provider_2,79
admission_resp_provider_3,95
admission_resp_provider_4,114
admission_resp_provider_5,148
admission_resp_provider_6,163
required_offers_received,163
provider_chosen,163
deploy_request_sent,163
confirm_deployment_received,1234
establish_vxlan_connection_with_provider_start,1234
establish_vxlan_connection_with_provider_finished,1459
connection_test_success,3037
service_id,service0f4414e7
provider_id,provider_3
