step,timestamp
announce_received_service4ee2c399,868
announce_received_service00c4e5bc,877
announce_received_servicef576b88d,885
announce_received_servicee86620c6,893
announce_received_service1e238fe3,901
announce_received_servicedfca1f07,910
announce_received_service4cfc7113,917
announce_received_service83f516f8,925
required_announces_received,925
bid_offer_sent_service4ee2c399,1189
bid_offer_sent_service00c4e5bc,1258
bid_offer_sent_servicef576b88d,1347
bid_offer_sent_servicee86620c6,1434
bid_offer_sent_service1e238fe3,1517
bid_offer_sent_servicedfca1f07,1611
bid_offer_sent_service4cfc7113,1678
bid_offer_sent_service83f516f8,1744
all_bid_offers_sent,1744
winner_received_servicedfca1f07,10570
winner_received_service00c4e5bc,10581
winner_received_servicef576b88d,10590
winner_received_service1e238fe3,10599
winner_received_servicee86620c6,10608
winner_received_service4ee2c399,10615
winner_received_service4cfc7113,10624
winner_received_service83f516f8,10632
all_winners_received,10632
other_provider_choosen_service4ee2c399,10642
other_provider_choosen_service00c4e5bc,10650
other_provider_choosen_servicef576b88d,10658
other_provider_choosen_servicee86620c6,10667
other_provider_choosen_service1e238fe3,10676
other_provider_choosen_servicedfca1f07,10684
other_provider_choosen_service4cfc7113,10693
other_provider_choosen_service83f516f8,10701
no_wins,10701
