step,timestamp
announce_received_service2abe44fc,3528
announce_received_serviced118244d,3544
announce_received_service5eb4b7f4,3554
announce_received_service446de481,3568
announce_received_service7014583b,3579
announce_received_service27d2e235,3591
announce_received_serviced236e020,3605
announce_received_service839920ec,3642
announce_received_service95dc1ef9,3652
announce_received_service32dd054c,3663
announce_received_service920feb52,3673
announce_received_service049f9aec,3683
announce_received_service50671073,3694
announce_received_service72adf215,3704
announce_received_service34c6ac1e,3715
announce_received_servicea9a58b09,3726
required_announces_received,3726
bid_offer_sent_service2abe44fc,3985
bid_offer_sent_serviced118244d,4093
bid_offer_sent_service5eb4b7f4,4183
bid_offer_sent_service446de481,4280
bid_offer_sent_service7014583b,4364
bid_offer_sent_service27d2e235,4466
bid_offer_sent_serviced236e020,4549
bid_offer_sent_service839920ec,4669
bid_offer_sent_service95dc1ef9,4750
bid_offer_sent_service32dd054c,4848
bid_offer_sent_service920feb52,4943
bid_offer_sent_service049f9aec,5036
bid_offer_sent_service50671073,5146
bid_offer_sent_service72adf215,5243
bid_offer_sent_service34c6ac1e,5337
bid_offer_sent_servicea9a58b09,5410
all_bid_offers_sent,5410
winner_received_service839920ec,13611
winner_received_service5eb4b7f4,13630
winner_received_service446de481,13644
winner_received_serviced118244d,13670
winner_received_service7014583b,13688
winner_received_service32dd054c,13697
winner_received_service27d2e235,13712
winner_received_service049f9aec,13723
winner_received_service2abe44fc,13733
winner_received_serviced236e020,13746
winner_received_service920feb52,13757
winner_received_service34c6ac1e,13767
winner_received_service72adf215,13777
winner_received_servicea9a58b09,13787
winner_received_service50671073,13797
winner_received_service95dc1ef9,13807
all_winners_received,13807
other_provider_choosen_service2abe44fc,13821
other_provider_choosen_serviced118244d,13832
other_provider_choosen_service5eb4b7f4,13843
other_provider_choosen_service446de481,13853
other_provider_choosen_service7014583b,13864
other_provider_choosen_service27d2e235,13875
other_provider_choosen_serviced236e020,13888
other_provider_choosen_service839920ec,13901
other_provider_choosen_service95dc1ef9,13912
other_provider_choosen_service32dd054c,13923
other_provider_choosen_service920feb52,13935
other_provider_choosen_service049f9aec,13946
other_provider_choosen_service50671073,13957
other_provider_choosen_service72adf215,13967
other_provider_choosen_service34c6ac1e,13976
other_provider_choosen_servicea9a58b09,13986
no_wins,13986
