step,timestamp
announce_received_servicebadd9ac4,5565
announce_received_service08ae9bb4,5589
announce_received_service6f91fd9e,5615
announce_received_service14728bc9,5642
announce_received_service20738293,5664
announce_received_serviceaee10fbd,5683
announce_received_serviceeb4d0ab9,5702
announce_received_servicec4773648,5721
announce_received_service6a060adb,5741
announce_received_service9acda548,5766
announce_received_servicefb5a5462,5786
announce_received_servicece3b83b8,5814
required_announces_received,5814
bid_offer_sent_servicebadd9ac4,6185
bid_offer_sent_service08ae9bb4,6500
bid_offer_sent_service6f91fd9e,6815
bid_offer_sent_service14728bc9,7075
bid_offer_sent_service20738293,7354
bid_offer_sent_serviceaee10fbd,7651
bid_offer_sent_serviceeb4d0ab9,7961
bid_offer_sent_servicec4773648,8134
bid_offer_sent_service6a060adb,8305
bid_offer_sent_service9acda548,8476
bid_offer_sent_servicefb5a5462,8772
bid_offer_sent_servicece3b83b8,9108
all_bid_offers_sent,9109
winner_received_service08ae9bb4,15327
winner_received_service6f91fd9e,15357
winner_received_service14728bc9,15385
winner_received_service20738293,15400
winner_received_serviceaee10fbd,15417
winner_received_serviceeb4d0ab9,15433
winner_received_servicec4773648,15449
winner_received_service6a060adb,15464
winner_received_service9acda548,15480
winner_received_servicefb5a5462,15496
winner_received_servicece3b83b8,15512
winner_received_servicebadd9ac4,15779
all_winners_received,15779
deployment_start_servicebadd9ac4,15807
deployment_finished_servicebadd9ac4,16636
confirm_deployment_sent_servicebadd9ac4,16822
deployment_start_service08ae9bb4,16871
deployment_finished_service08ae9bb4,17904
confirm_deployment_sent_service08ae9bb4,18071
deployment_start_service6f91fd9e,18125
deployment_finished_service6f91fd9e,19175
confirm_deployment_sent_service6f91fd9e,19448
deployment_start_service14728bc9,19511
deployment_finished_service14728bc9,20663
confirm_deployment_sent_service14728bc9,20835
deployment_start_service20738293,20880
deployment_finished_service20738293,21930
confirm_deployment_sent_service20738293,22099
deployment_start_serviceaee10fbd,22147
deployment_finished_serviceaee10fbd,23206
confirm_deployment_sent_serviceaee10fbd,23413
deployment_start_serviceeb4d0ab9,23477
deployment_finished_serviceeb4d0ab9,24759
confirm_deployment_sent_serviceeb4d0ab9,25112
deployment_start_servicec4773648,25186
deployment_finished_servicec4773648,26478
confirm_deployment_sent_servicec4773648,26639
deployment_start_service6a060adb,26699
deployment_finished_service6a060adb,27766
confirm_deployment_sent_service6a060adb,27939
deployment_start_service9acda548,27989
deployment_finished_service9acda548,29090
confirm_deployment_sent_service9acda548,29294
deployment_start_servicefb5a5462,29341
deployment_finished_servicefb5a5462,30658
confirm_deployment_sent_servicefb5a5462,30838
deployment_start_servicece3b83b8,30893
deployment_finished_servicece3b83b8,32054
confirm_deployment_sent_servicece3b83b8,32216
all_confirm_deployment_sent,32216
