step,timestamp
announce_received_service45fa6b68,2980
announce_received_service5caf0464,3007
announce_received_service7dd9f369,3036
announce_received_service7fa38134,3067
announce_received_serviceeedbf677,3096
announce_received_serviced5c2b2ab,3118
announce_received_service6ff5bedb,3145
announce_received_service010d74c4,3177
announce_received_service5e172e5d,3207
announce_received_service0d9f858c,3238
announce_received_serviceee325ee7,3283
announce_received_servicecc940f8f,3328
required_announces_received,3329
bid_offer_sent_service45fa6b68,3758
bid_offer_sent_service5caf0464,4148
bid_offer_sent_service7dd9f369,4449
bid_offer_sent_service7fa38134,4713
bid_offer_sent_serviceeedbf677,5015
bid_offer_sent_serviced5c2b2ab,5352
bid_offer_sent_service6ff5bedb,5661
bid_offer_sent_service010d74c4,5968
bid_offer_sent_service5e172e5d,6307
bid_offer_sent_service0d9f858c,6616
bid_offer_sent_serviceee325ee7,6894
bid_offer_sent_servicecc940f8f,7375
all_bid_offers_sent,7376
winner_received_service45fa6b68,12749
winner_received_service5caf0464,12794
winner_received_service7dd9f369,12841
winner_received_service7fa38134,12896
winner_received_serviceeedbf677,12938
winner_received_serviced5c2b2ab,12971
winner_received_service6ff5bedb,12994
winner_received_service010d74c4,13022
winner_received_service5e172e5d,13048
winner_received_service0d9f858c,13081
winner_received_serviceee325ee7,13120
winner_received_servicecc940f8f,17505
all_winners_received,17505
other_provider_choosen_service45fa6b68,17528
other_provider_choosen_service5caf0464,17554
other_provider_choosen_service7dd9f369,17584
other_provider_choosen_service7fa38134,17609
other_provider_choosen_serviceeedbf677,17632
other_provider_choosen_serviced5c2b2ab,17664
other_provider_choosen_service6ff5bedb,17711
other_provider_choosen_service010d74c4,17873
other_provider_choosen_service5e172e5d,17955
other_provider_choosen_service0d9f858c,18011
other_provider_choosen_serviceee325ee7,18074
other_provider_choosen_servicecc940f8f,18119
no_wins,18119
