step,timestamp
announce_received_serviceb6db65c8,1349
announce_received_service3eacc638,1368
announce_received_service7227aaab,1386
announce_received_service276b0b38,1404
announce_received_service632e54bf,1424
announce_received_service26b8564c,1448
announce_received_serviceff4c8e31,1467
announce_received_serviced16ddf05,1483
announce_received_service092f51dc,1497
announce_received_service494b0032,1511
announce_received_service87a83187,1524
announce_received_service1a88e05a,1536
announce_received_service917f84d6,1548
announce_received_service134070af,1560
announce_received_servicebf73f149,1571
announce_received_service26643964,1583
announce_received_service6fd371b9,1594
announce_received_service4273e1f2,1611
announce_received_service77fc6c02,1629
announce_received_service6e6d9451,1647
required_announces_received,1648
bid_offer_sent_serviceb6db65c8,1994
bid_offer_sent_service3eacc638,2087
bid_offer_sent_service7227aaab,2176
bid_offer_sent_service276b0b38,2265
bid_offer_sent_service632e54bf,2341
bid_offer_sent_service26b8564c,2421
bid_offer_sent_serviceff4c8e31,2509
bid_offer_sent_serviced16ddf05,2607
bid_offer_sent_service092f51dc,2701
bid_offer_sent_service494b0032,2774
bid_offer_sent_service87a83187,2856
bid_offer_sent_service1a88e05a,2969
bid_offer_sent_service917f84d6,3051
bid_offer_sent_service134070af,3142
bid_offer_sent_servicebf73f149,3222
bid_offer_sent_service26643964,3327
bid_offer_sent_service6fd371b9,3410
bid_offer_sent_service4273e1f2,3500
bid_offer_sent_service77fc6c02,3589
bid_offer_sent_service6e6d9451,3677
all_bid_offers_sent,3677
winner_received_service092f51dc,11162
winner_received_service494b0032,11177
winner_received_service87a83187,11190
winner_received_service1a88e05a,11202
winner_received_service917f84d6,11216
winner_received_service134070af,11228
winner_received_servicebf73f149,11240
winner_received_service26643964,11252
winner_received_service6fd371b9,11265
winner_received_service4273e1f2,11277
winner_received_service77fc6c02,11288
winner_received_service6e6d9451,11298
winner_received_service3eacc638,11561
winner_received_serviceb6db65c8,11576
winner_received_service7227aaab,11591
winner_received_service26b8564c,11606
winner_received_service276b0b38,11618
winner_received_serviceff4c8e31,11630
winner_received_service632e54bf,11642
winner_received_serviced16ddf05,11653
all_winners_received,11653
other_provider_choosen_serviceb6db65c8,11665
other_provider_choosen_service3eacc638,11677
other_provider_choosen_service7227aaab,11689
other_provider_choosen_service276b0b38,11709
other_provider_choosen_service632e54bf,11724
other_provider_choosen_service26b8564c,11736
other_provider_choosen_serviceff4c8e31,11746
other_provider_choosen_serviced16ddf05,11765
other_provider_choosen_service092f51dc,11777
other_provider_choosen_service494b0032,11789
other_provider_choosen_service87a83187,11800
other_provider_choosen_service1a88e05a,11812
other_provider_choosen_service917f84d6,11823
other_provider_choosen_service134070af,11834
other_provider_choosen_servicebf73f149,11846
other_provider_choosen_service26643964,11857
other_provider_choosen_service6fd371b9,11868
other_provider_choosen_service4273e1f2,11880
other_provider_choosen_service77fc6c02,11891
other_provider_choosen_service6e6d9451,11903
no_wins,11903
