step,timestamp
announce_received_service1b6f3edc,1377
announce_received_serviced2113d27,1405
announce_received_servicec1ed53ef,1424
announce_received_service261293d1,1441
announce_received_serviceb635b724,1454
announce_received_service0ffae591,1468
announce_received_servicedc3d73d1,1481
announce_received_servicea350fb00,1496
announce_received_serviceb9f5c159,1510
announce_received_serviceafe488d8,1521
announce_received_service92d386f4,1533
announce_received_servicee87c644f,1545
announce_received_serviceb5d938d6,1558
announce_received_servicec265cfe2,1570
announce_received_service2f111715,1581
announce_received_service3ef92108,1598
announce_received_service0cdaa951,1611
announce_received_service85207caa,1624
announce_received_service8275eb2b,1636
announce_received_service2c32a6f6,1649
required_announces_received,1649
bid_offer_sent_service1b6f3edc,2011
bid_offer_sent_serviced2113d27,2128
bid_offer_sent_servicec1ed53ef,2230
bid_offer_sent_service261293d1,2381
bid_offer_sent_serviceb635b724,2536
bid_offer_sent_service0ffae591,2637
bid_offer_sent_servicedc3d73d1,2733
bid_offer_sent_servicea350fb00,2879
bid_offer_sent_serviceb9f5c159,2978
bid_offer_sent_serviceafe488d8,3071
bid_offer_sent_service92d386f4,3163
bid_offer_sent_servicee87c644f,3285
bid_offer_sent_serviceb5d938d6,3373
bid_offer_sent_servicec265cfe2,3465
bid_offer_sent_service2f111715,3563
bid_offer_sent_service3ef92108,3650
bid_offer_sent_service0cdaa951,3751
bid_offer_sent_service85207caa,3843
bid_offer_sent_service8275eb2b,3926
bid_offer_sent_service2c32a6f6,4003
all_bid_offers_sent,4004
winner_received_servicec1ed53ef,11039
winner_received_service261293d1,11057
winner_received_serviceb635b724,11069
winner_received_service0ffae591,11081
winner_received_servicedc3d73d1,11097
winner_received_servicea350fb00,11108
winner_received_serviceb9f5c159,11121
winner_received_serviceafe488d8,11132
winner_received_service92d386f4,11144
winner_received_servicee87c644f,11161
winner_received_serviceb5d938d6,11174
winner_received_servicec265cfe2,11184
winner_received_service2f111715,11196
winner_received_service3ef92108,11209
winner_received_service0cdaa951,11221
winner_received_service85207caa,11232
winner_received_service8275eb2b,11244
winner_received_service2c32a6f6,11255
winner_received_serviced2113d27,11520
winner_received_service1b6f3edc,11534
all_winners_received,11534
other_provider_choosen_service1b6f3edc,11559
other_provider_choosen_serviced2113d27,11589
other_provider_choosen_servicec1ed53ef,11615
other_provider_choosen_service261293d1,11635
other_provider_choosen_serviceb635b724,11653
other_provider_choosen_service0ffae591,11670
other_provider_choosen_servicedc3d73d1,11685
other_provider_choosen_servicea350fb00,11701
other_provider_choosen_serviceb9f5c159,11724
other_provider_choosen_serviceafe488d8,11740
other_provider_choosen_service92d386f4,11753
other_provider_choosen_servicee87c644f,11767
other_provider_choosen_serviceb5d938d6,11779
other_provider_choosen_servicec265cfe2,11792
other_provider_choosen_service2f111715,11806
other_provider_choosen_service3ef92108,11819
other_provider_choosen_service0cdaa951,11832
other_provider_choosen_service85207caa,11845
other_provider_choosen_service8275eb2b,11865
other_provider_choosen_service2c32a6f6,11877
no_wins,11877
