step,timestamp
announce_received_service8e88e8c5,1370
announce_received_servicecce7bfce,1387
announce_received_service32599e26,1402
announce_received_service6bdb3739,1418
announce_received_servicebfbfbc6d,1434
announce_received_service73a0f30d,1450
announce_received_servicec18bfab0,1469
announce_received_servicee2d2342e,1483
announce_received_service63d48e74,1497
announce_received_service92bcf859,1508
announce_received_service4dd5c04e,1520
announce_received_service156fc1ea,1533
announce_received_service4d5741aa,1545
announce_received_servicecf1ab6d4,1557
announce_received_servicec3117402,1568
announce_received_service450e3442,1579
announce_received_service1ae06e9e,1589
announce_received_servicee2b04061,1601
announce_received_serviceaf31949a,1612
announce_received_servicedc915894,1622
required_announces_received,1622
bid_offer_sent_service8e88e8c5,1929
bid_offer_sent_servicecce7bfce,2035
bid_offer_sent_service32599e26,2138
bid_offer_sent_service6bdb3739,2235
bid_offer_sent_servicebfbfbc6d,2317
bid_offer_sent_service73a0f30d,2402
bid_offer_sent_servicec18bfab0,2493
bid_offer_sent_servicee2d2342e,2589
bid_offer_sent_service63d48e74,2672
bid_offer_sent_service92bcf859,2761
bid_offer_sent_service4dd5c04e,2841
bid_offer_sent_service156fc1ea,2920
bid_offer_sent_service4d5741aa,3016
bid_offer_sent_servicecf1ab6d4,3107
bid_offer_sent_servicec3117402,3204
bid_offer_sent_service450e3442,3280
bid_offer_sent_service1ae06e9e,3357
bid_offer_sent_servicee2b04061,3430
bid_offer_sent_serviceaf31949a,3522
bid_offer_sent_servicedc915894,3629
all_bid_offers_sent,3629
winner_received_service6bdb3739,11170
winner_received_servicebfbfbc6d,11181
winner_received_service73a0f30d,11199
winner_received_servicec18bfab0,11210
winner_received_servicee2d2342e,11222
winner_received_service63d48e74,11233
winner_received_service92bcf859,11245
winner_received_service4dd5c04e,11257
winner_received_service156fc1ea,11268
winner_received_service4d5741aa,11282
winner_received_servicecf1ab6d4,11293
winner_received_servicec3117402,11304
winner_received_service450e3442,11314
winner_received_service1ae06e9e,11324
winner_received_servicee2b04061,11334
winner_received_serviceaf31949a,11344
winner_received_servicedc915894,11355
winner_received_service32599e26,11597
winner_received_servicecce7bfce,11608
winner_received_service8e88e8c5,11619
all_winners_received,11619
other_provider_choosen_service8e88e8c5,11632
other_provider_choosen_servicecce7bfce,11644
other_provider_choosen_service32599e26,11657
other_provider_choosen_service6bdb3739,11669
other_provider_choosen_servicebfbfbc6d,11681
other_provider_choosen_service73a0f30d,11692
other_provider_choosen_servicec18bfab0,11703
other_provider_choosen_servicee2d2342e,11714
other_provider_choosen_service63d48e74,11726
other_provider_choosen_service92bcf859,11737
other_provider_choosen_service4dd5c04e,11748
other_provider_choosen_service156fc1ea,11760
other_provider_choosen_service4d5741aa,11771
other_provider_choosen_servicecf1ab6d4,11783
other_provider_choosen_servicec3117402,11797
other_provider_choosen_service450e3442,11811
other_provider_choosen_service1ae06e9e,11825
other_provider_choosen_servicee2b04061,11837
other_provider_choosen_serviceaf31949a,11850
other_provider_choosen_servicedc915894,11868
no_wins,11868
