step,timestamp
announce_received_service3a718440,1595
announce_received_service1f8025f6,1616
announce_received_service09fe1b8a,1635
announce_received_service8bbc1bb8,1655
announce_received_service5897684e,1671
announce_received_service5ba5aa57,1692
announce_received_service64d262f3,1712
announce_received_serviced4b6e199,1731
announce_received_service809ff1fb,1748
announce_received_service608342ee,1763
announce_received_service53602c95,1779
announce_received_service718e8d6e,1792
announce_received_service2066a49b,1804
announce_received_servicef1fd4aec,1816
announce_received_serviceba79dc53,1827
announce_received_servicecd54d27d,1838
announce_received_service57075e0b,1850
announce_received_service851b9939,1867
announce_received_service252a564e,1880
announce_received_service37691bb6,1889
required_announces_received,1889
bid_offer_sent_service3a718440,2240
bid_offer_sent_service1f8025f6,2355
bid_offer_sent_service09fe1b8a,2438
bid_offer_sent_service8bbc1bb8,2512
bid_offer_sent_service5897684e,2584
bid_offer_sent_service5ba5aa57,2670
bid_offer_sent_service64d262f3,2746
bid_offer_sent_serviced4b6e199,2841
bid_offer_sent_service809ff1fb,2943
bid_offer_sent_service608342ee,3037
bid_offer_sent_service53602c95,3110
bid_offer_sent_service718e8d6e,3180
bid_offer_sent_service2066a49b,3257
bid_offer_sent_servicef1fd4aec,3326
bid_offer_sent_serviceba79dc53,3407
bid_offer_sent_servicecd54d27d,3481
bid_offer_sent_service57075e0b,3565
bid_offer_sent_service851b9939,3640
bid_offer_sent_service252a564e,3707
bid_offer_sent_service37691bb6,3773
all_bid_offers_sent,3774
winner_received_service608342ee,11286
winner_received_service53602c95,11295
winner_received_service718e8d6e,11305
winner_received_service2066a49b,11314
winner_received_servicef1fd4aec,11326
winner_received_serviceba79dc53,11336
winner_received_servicecd54d27d,11345
winner_received_service57075e0b,11355
winner_received_service851b9939,11365
winner_received_service252a564e,11374
winner_received_service37691bb6,11384
winner_received_service5ba5aa57,11641
winner_received_service09fe1b8a,11659
winner_received_service8bbc1bb8,11674
winner_received_service1f8025f6,11689
winner_received_service64d262f3,11699
winner_received_service3a718440,11709
winner_received_service5897684e,11719
winner_received_service809ff1fb,11728
winner_received_serviced4b6e199,11738
all_winners_received,11738
other_provider_choosen_service3a718440,11749
other_provider_choosen_service1f8025f6,11760
other_provider_choosen_service09fe1b8a,11776
other_provider_choosen_service8bbc1bb8,11794
other_provider_choosen_service5897684e,11810
other_provider_choosen_service5ba5aa57,11825
other_provider_choosen_service64d262f3,11838
other_provider_choosen_serviced4b6e199,11851
other_provider_choosen_service809ff1fb,11863
other_provider_choosen_service608342ee,11874
other_provider_choosen_service53602c95,11885
other_provider_choosen_service718e8d6e,11896
other_provider_choosen_service2066a49b,11907
other_provider_choosen_servicef1fd4aec,11918
other_provider_choosen_serviceba79dc53,11929
other_provider_choosen_servicecd54d27d,11940
other_provider_choosen_service57075e0b,11951
other_provider_choosen_service851b9939,11962
other_provider_choosen_service252a564e,11973
other_provider_choosen_service37691bb6,11984
no_wins,11984
