step,timestamp
announce_received_service982608e9,5287
announce_received_service82eab45a,5305
announce_received_service46c615ab,5317
announce_received_service76c859cb,5327
announce_received_service5bf95cc7,5337
announce_received_serviced71e531a,5347
announce_received_servicee1ca0678,5359
announce_received_service5c97da16,5370
announce_received_service6269bdec,5381
announce_received_servicef18e6820,5391
announce_received_service3d14befe,5402
announce_received_service3d050ada,5414
announce_received_servicea485d2f8,5426
announce_received_service8bad8ce9,5437
announce_received_serviceb733c9dd,5448
announce_received_service8b26ec79,5461
announce_received_service74554238,5470
announce_received_servicea75d74eb,5479
announce_received_service78185f15,5489
announce_received_service536bc5ad,5499
required_announces_received,5499
bid_offer_sent_service982608e9,5819
bid_offer_sent_service82eab45a,5892
bid_offer_sent_service46c615ab,5968
bid_offer_sent_service76c859cb,6051
bid_offer_sent_service5bf95cc7,6148
bid_offer_sent_serviced71e531a,6238
bid_offer_sent_servicee1ca0678,6337
bid_offer_sent_service5c97da16,6416
bid_offer_sent_service6269bdec,6501
bid_offer_sent_servicef18e6820,6610
bid_offer_sent_service3d14befe,6680
bid_offer_sent_service3d050ada,6753
bid_offer_sent_servicea485d2f8,6839
bid_offer_sent_service8bad8ce9,6917
bid_offer_sent_serviceb733c9dd,7008
bid_offer_sent_service8b26ec79,7089
bid_offer_sent_service74554238,7175
bid_offer_sent_servicea75d74eb,7256
bid_offer_sent_service78185f15,7338
bid_offer_sent_service536bc5ad,7426
all_bid_offers_sent,7427
winner_received_servicef18e6820,14729
winner_received_service3d14befe,14740
winner_received_service3d050ada,14750
winner_received_servicea485d2f8,14759
winner_received_service8bad8ce9,14768
winner_received_serviceb733c9dd,14779
winner_received_service8b26ec79,14789
winner_received_service74554238,14801
winner_received_servicea75d74eb,14811
winner_received_service78185f15,14820
winner_received_service536bc5ad,14829
winner_received_service76c859cb,15103
winner_received_service46c615ab,15113
winner_received_service82eab45a,15124
winner_received_service982608e9,15140
winner_received_serviced71e531a,15153
winner_received_service5bf95cc7,15164
winner_received_servicee1ca0678,15175
winner_received_service5c97da16,15187
winner_received_service6269bdec,15203
all_winners_received,15204
deployment_start_service982608e9,15224
deployment_finished_service982608e9,16046
confirm_deployment_sent_service982608e9,16122
deployment_start_service82eab45a,16137
deployment_finished_service82eab45a,16864
confirm_deployment_sent_service82eab45a,16931
deployment_start_service46c615ab,16948
deployment_finished_service46c615ab,17687
confirm_deployment_sent_service46c615ab,17753
deployment_start_service76c859cb,17767
deployment_finished_service76c859cb,18451
confirm_deployment_sent_service76c859cb,18572
deployment_start_service5bf95cc7,18587
deployment_finished_service5bf95cc7,19326
confirm_deployment_sent_service5bf95cc7,19390
deployment_start_serviced71e531a,19410
deployment_finished_serviced71e531a,20107
confirm_deployment_sent_serviced71e531a,20170
deployment_start_servicee1ca0678,20186
deployment_finished_servicee1ca0678,20877
confirm_deployment_sent_servicee1ca0678,20939
deployment_start_service5c97da16,20957
deployment_finished_service5c97da16,21654
confirm_deployment_sent_service5c97da16,21732
deployment_start_service6269bdec,21745
deployment_finished_service6269bdec,22447
confirm_deployment_sent_service6269bdec,22524
deployment_start_servicef18e6820,22537
deployment_finished_servicef18e6820,23230
confirm_deployment_sent_servicef18e6820,23330
deployment_start_service3d14befe,23360
deployment_finished_service3d14befe,24095
confirm_deployment_sent_service3d14befe,24196
deployment_start_service3d050ada,24216
deployment_finished_service3d050ada,24938
confirm_deployment_sent_service3d050ada,25015
deployment_start_servicea485d2f8,25030
deployment_finished_servicea485d2f8,25750
confirm_deployment_sent_servicea485d2f8,25818
deployment_start_service8bad8ce9,25839
deployment_finished_service8bad8ce9,26586
confirm_deployment_sent_service8bad8ce9,26656
deployment_start_serviceb733c9dd,26676
deployment_finished_serviceb733c9dd,27397
confirm_deployment_sent_serviceb733c9dd,27476
deployment_start_service8b26ec79,27491
deployment_finished_service8b26ec79,28245
confirm_deployment_sent_service8b26ec79,28307
deployment_start_service74554238,28322
deployment_finished_service74554238,29054
confirm_deployment_sent_service74554238,29123
deployment_start_servicea75d74eb,29138
deployment_finished_servicea75d74eb,30013
confirm_deployment_sent_servicea75d74eb,30078
deployment_start_service78185f15,30099
deployment_finished_service78185f15,30900
confirm_deployment_sent_service78185f15,30971
deployment_start_service536bc5ad,30987
deployment_finished_service536bc5ad,31825
confirm_deployment_sent_service536bc5ad,31899
all_confirm_deployment_sent,31899
